Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,datetime,criteria_observed,co_stale_hours,no2_stale_hours,sensor_stale_hours,i_co,i_no2,i_c6h6,current_air_quality_index,dominant_pollutant,next_day_air_quality_index,hazardous_air_day,hour,day_of_week,is_weekend,month,season,sin_hour,cos_hour,sin_month,cos_month,target_day_of_week,target_is_weekend,current_air_quality_index_lag_1,current_air_quality_index_lag_2,current_air_quality_index_lag_3,current_air_quality_index_lag_6,current_air_quality_index_lag_12,current_air_quality_index_lag_24,current_air_quality_index_lag_48,current_air_quality_index_lag_72,current_air_quality_index_lag_144,CO(GT)_lag_1,CO(GT)_lag_2,CO(GT)_lag_3,CO(GT)_lag_24,CO(GT)_lag_48,NO2(GT)_lag_1,NO2(GT)_lag_2,NO2(GT)_lag_3,NO2(GT)_lag_24,NO2(GT)_lag_48,C6H6(GT)_lag_1,C6H6(GT)_lag_2,C6H6(GT)_lag_3,C6H6(GT)_lag_24,C6H6(GT)_lag_48,NOx(GT)_lag_1,NOx(GT)_lag_2,NOx(GT)_lag_3,NOx(GT)_lag_24,NOx(GT)_lag_48,T_lag_1,T_lag_2,T_lag_3,T_lag_24,T_lag_48,RH_lag_1,RH_lag_2,RH_lag_3,RH_lag_24,RH_lag_48,PT08.S1(CO)_lag_1,PT08.S1(CO)_lag_2,PT08.S1(CO)_lag_3,PT08.S1(CO)_lag_24,PT08.S1(CO)_lag_48,PT08.S3(NOx)_lag_1,PT08.S3(NOx)_lag_2,PT08.S3(NOx)_lag_3,PT08.S3(NOx)_lag_24,PT08.S3(NOx)_lag_48,PT08.S5(O3)_lag_1,PT08.S5(O3)_lag_2,PT08.S5(O3)_lag_3,PT08.S5(O3)_lag_24,PT08.S5(O3)_lag_48,current_air_quality_index_rolling_mean_6h,current_air_quality_index_rolling_std_6h,current_air_quality_index_rolling_mean_12h,current_air_quality_index_rolling_std_12h,current_air_quality_index_rolling_mean_24h,current_air_quality_index_rolling_std_24h,CO(GT)_rolling_mean_6h,CO(GT)_rolling_std_6h,CO(GT)_rolling_mean_12h,CO(GT)_rolling_std_12h,CO(GT)_rolling_mean_24h,CO(GT)_rolling_std_24h,NO2(GT)_rolling_mean_6h,NO2(GT)_rolling_std_6h,NO2(GT)_rolling_mean_12h,NO2(GT)_rolling_std_12h,NO2(GT)_rolling_mean_24h,NO2(GT)_rolling_std_24h,C6H6(GT)_rolling_mean_6h,C6H6(GT)_rolling_std_6h,C6H6(GT)_rolling_mean_12h,C6H6(GT)_rolling_std_12h,C6H6(GT)_rolling_mean_24h,C6H6(GT)_rolling_std_24h,T_rolling_mean_6h,T_rolling_std_6h,T_rolling_mean_12h,T_rolling_std_12h,T_rolling_mean_24h,T_rolling_std_24h,RH_rolling_mean_6h,RH_rolling_std_6h,RH_rolling_mean_12h,RH_rolling_std_12h,RH_rolling_mean_24h,RH_rolling_std_24h,aqi_diff_1h,aqi_diff_3h,aqi_diff_24h,aqi_ewm_6h,aqi_ewm_24h,aqi_rolling_max_24h,aqi_rolling_min_24h,aqi_rolling_mean_72h,aqi_rolling_mean_168h,vapor_pressure_proxy,co_sensor_ratio,no2_sensor_ratio
29/03/2005,06.00.00,1.0,1031.0,4.7,748.0,188.0,738.0,86.0,1245.0,890.0,12.9,71.8,1.0657,2005-03-29 06:00:00,1,0.0,0.0,0.0,50.0,106.85,47.0,106.85,NO2,97.54,0,6,1,0,3,2,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,2,0,72.98,58.25,64.39,120.72,170.27,79.12,76.67,103.87,88.95,0.5,0.5,0.5,0.6,0.7,58.0,46.0,51.0,63.0,61.0,1.9,1.3,1.0,1.9,2.3,95.0,63.0,66.0,95.0,96.0,13.7,13.7,14.2,13.9,15.8,67.8,68.2,65.1,78.0,65.9,921.0,883.0,853.0,933.0,986.0,956.0,997.0,1117.0,937.0,878.0,672.0,617.0,592.0,646.0,851.0,82.75333333333332,20.566291514678092,117.92333333333333,43.54200006542035,119.57,32.91886600614463,0.7166666666666658,0.2483277404292143,1.4583333333333337,0.9958626533023847,1.4583333333333333,0.7603870105394338,66.0,16.816658407664033,99.33333333333333,41.24722212868893,99.91666666666667,31.48487099305632,2.3333333333333335,1.3396516960265363,5.0,3.469084238606208,4.925,2.7038217718469233,13.766666666666664,0.6250333324445139,15.0,1.9357873662344085,17.87916666666667,4.220444976196379,68.28333333333333,2.4806585147223417,64.64166666666667,7.068297767732036,57.65416666666667,13.71206955383753,33.86999999999999,42.459999999999994,27.72999999999999,91.33740954993192,112.07497116768666,195.05,58.25,117.50333333333333,143.84720238095238,37.9822,937.2727272727273,14.310344827586206
29/03/2005,07.00.00,3.0,1371.0,16.0,1180.0,527.0,472.0,122.0,1632.0,1354.0,13.2,69.9,1.0543,2005-03-29 07:00:00,1,0.0,0.0,0.0,113.27,142.52,160.36,160.36,C6H6,126.67,0,7,1,0,3,2,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,2,0,106.85,72.98,58.25,103.87,195.05,104.86,95.09,100.0,123.69,1.0,0.5,0.5,1.0,1.1,86.0,58.0,46.0,84.0,76.0,4.7,1.9,1.3,3.1,4.2,188.0,95.0,63.0,166.0,144.0,12.9,13.7,13.7,14.1,15.6,71.8,67.8,68.2,77.8,67.7,1031.0,921.0,883.0,1010.0,1082.0,738.0,956.0,997.0,815.0,697.0,890.0,672.0,617.0,809.0,960.0,92.16833333333331,37.841483806356166,115.03250000000001,38.85524233379946,121.88250000000001,33.77874701643131,1.0499999999999992,0.9772410142846097,1.4000000000000004,0.8644493780857089,1.5416666666666667,0.8155641774478745,72.5,28.310775333785163,94.91666666666667,34.73132809892571,101.5,31.60489780425674,4.516666666666667,5.776302161994882,5.3,4.2377095013913335,5.4624999999999995,3.4924530434738763,13.516666666666664,0.45350486950716995,14.466666666666667,1.3445738313230755,17.84166666666667,4.259303542442881,68.86666666666666,2.357682477914371,66.48333333333333,4.794662436374433,57.324999999999996,13.2959375946844,53.51000000000002,102.11000000000001,55.500000000000014,111.0581496785228,115.93777347427172,195.05,58.25,118.34166666666667,144.12446428571428,37.186800000000005,442.258064516129,13.268292682926829
29/03/2005,08.00.00,5.1,1519.0,26.3,1461.0,623.0,370.0,140.0,2005.0,1648.0,14.4,65.8,1.0727,2005-03-29 08:00:00,1,0.0,0.0,0.0,139.29,160.36,242.54,242.54,C6H6,147.48,0,8,1,0,3,2,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,2,0,160.36,106.85,72.98,90.18,177.21,109.82,97.54,113.78,216.12,3.0,1.0,0.5,1.0,1.1,122.0,86.0,58.0,89.0,78.0,16.0,4.7,1.9,3.4,3.6,527.0,188.0,95.0,160.0,152.0,13.2,12.9,13.7,15.0,15.2,69.9,71.8,67.8,73.2,71.5,1371.0,1031.0,921.0,1025.0,1068.0,472.0,738.0,956.0,798.0,725.0,1354.0,890.0,672.0,828.0,926.0,117.56166666666665,71.97033539359605,120.47666666666667,51.02894193643062,127.41250000000001,41.662136417490956,1.7666666666666657,1.8991226044325518,1.5833333333333337,1.3231047050804787,1.7125000000000001,1.0827952956001934,83.83333333333333,39.4786862327855,93.5,32.22506082933934,103.625,32.43161702118494,8.533333333333333,10.384347195017446,6.708333333333333,7.372733344540378,6.416666666666667,5.4717985809188265,13.68333333333333,0.5706721183540522,14.200000000000001,0.9155227021662797,17.816666666666666,4.278425824556468,68.10000000000001,2.502798433753262,67.43333333333334,2.961981318868392,57.01666666666666,12.994168145637653,82.17999999999998,169.56,132.72,148.62439262751627,126.06595159632998,242.54,58.25,120.12999999999998,144.75517857142856,35.795199999999994,292.11538461538464,14.21985815602837
29/03/2005,09.00.00,4.3,1409.0,18.8,1262.0,606.0,434.0,146.0,1709.0,1566.0,15.3,63.3,1.092,2005-03-29 09:00:00,1,0.0,0.0,0.0,129.37,166.31,188.11,188.11,C6H6,164.32,0,9,1,0,3,2,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,2,0,242.54,160.36,106.85,64.39,150.45,121.71,98.77,126.67,247.16,5.1,3.0,1.0,1.3,1.1,140.0,122.0,86.0,101.0,79.0,26.3,16.0,4.7,4.9,4.4,623.0,527.0,188.0,176.0,156.0,14.4,13.2,12.9,16.4,14.5,65.8,69.9,71.8,67.3,80.8,1519.0,1371.0,1031.0,1086.0,1136.0,370.0,472.0,738.0,700.0,692.0,1648.0,1354.0,890.0,894.0,901.0,138.18166666666664,71.41061641427481,123.615,54.10525054339666,130.17916666666667,43.43402512323553,2.399999999999999,2.021880312976021,1.7916666666666667,1.539455826720689,1.8374999999999997,1.199932063294309,99.66666666666667,42.60359922197572,94.83333333333333,34.146298437309014,105.5,33.55462775055588,11.5,10.344273778279456,7.683333333333334,8.160752342025788,6.995833333333334,6.013136284087932,13.866666666666665,0.8687155268939805,14.125,0.7605321103734677,17.770833333333336,4.300099004589914,67.8,2.993993987969542,67.65833333333335,2.454849868888086,56.849999999999994,12.881702560980365,-54.42999999999998,81.26000000000002,66.40000000000002,159.9059947339402,131.0294754686236,242.54,58.25,120.98333333333332,144.3722023809524,35.0049,320.22727272727275,11.625850340136054
29/03/2005,10.00.00,3.3,1303.0,14.4,1128.0,460.0,489.0,152.0,1573.0,1541.0,17.7,55.6,1.112,2005-03-29 10:00:00,1,0.0,0.0,0.0,116.98,172.25,144.5,172.25,NO2,178.2,0,10,1,0,3,2,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,2,0,188.11,242.54,160.36,58.25,140.54,135.59,110.81,135.59,195.05,4.3,5.1,3.0,1.5,1.4,146.0,140.0,122.0,115.0,90.0,18.8,26.3,16.0,5.2,4.6,606.0,623.0,527.0,216.0,208.0,15.3,14.4,13.2,17.8,15.2,63.3,65.8,69.9,61.7,81.4,1409.0,1519.0,1371.0,1111.0,1184.0,434.0,370.0,472.0,690.0,672.0,1566.0,1648.0,1354.0,915.0,915.0,157.18166666666664,60.171356446956445,126.2575,55.75618467529444,131.70666666666668,44.269193397418334,2.866666666666666,1.8073922282301313,1.9333333333333336,1.597346284158569,1.9124999999999999,1.23369804634895,117.33333333333333,37.58013659723356,97.5,37.38619093632496,107.04166666666667,34.83561292034838,13.683333333333335,9.06408664271622,8.375,8.363570898953315,7.379166666666666,6.184481220847454,14.533333333333331,1.7761381327663195,14.333333333333334,1.260110625254313,17.76666666666667,4.30011796265561,65.7,5.779965397820103,66.80833333333334,4.259419152319196,56.59583333333333,12.841965147148729,-15.860000000000014,11.889999999999986,36.66,163.43285338138583,134.3271174311337,242.54,58.25,121.4925,144.27190476190475,32.0812,383.2352941176471,10.281045751633988
29/03/2005,11.00.00,2.4,1184.0,10.0,978.0,346.0,567.0,147.0,1425.0,1226.0,19.6,49.4,1.1176,2005-03-29 11:00:00,1,0.0,0.0,0.0,105.83,167.3,100.0,167.3,NO2,157.39,0,11,1,0,3,2,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,2,0,172.25,188.11,242.54,72.98,134.59,131.62,109.82,144.5,204.86,3.3,4.3,5.1,1.6,1.3,152.0,146.0,140.0,111.0,89.0,14.4,18.8,26.3,5.5,4.5,460.0,606.0,623.0,220.0,174.0,17.7,15.3,14.4,20.8,15.9,55.6,63.3,65.8,50.4,77.3,1303.0,1409.0,1519.0,1129.0,1179.0,489.0,434.0,370.0,692.0,680.0,1541.0,1566.0,1648.0,920.0,956.0,172.90166666666664,43.8923917856692,128.98333333333335,56.986575505805476,133.19333333333333,44.86130691331973,3.1833333333333322,1.438633610988802,1.991666666666667,1.6008283840410724,1.9458333333333335,1.2356934918486464,132.16666666666666,24.903145718297043,100.25,39.84315841806903,108.54166666666667,35.7758470463547,15.033333333333333,7.410443081669715,8.708333333333334,8.33998673787191,7.566666666666666,6.193240822385182,15.516666666666666,2.6437977734060047,14.758333333333333,1.9773528371093183,17.71666666666667,4.2701865010351705,62.633333333333326,8.624306735423103,65.18333333333334,6.512621778073301,56.55416666666667,12.864544439007211,-4.949999999999989,-75.23999999999998,35.68000000000001,164.53775241527558,136.96494803664302,242.54,58.25,121.80916666666667,144.15982142857143,29.4424,473.6,9.628378378378379
29/03/2005,12.00.00,2.4,1202.0,12.1,1052.0,296.0,519.0,134.0,1525.0,1126.0,18.1,58.3,1.2013,2005-03-29 12:00:00,1,0.0,0.0,0.0,105.83,154.41,121.71,154.41,NO2,150.45,0,12,1,0,3,2,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,2,0,167.3,172.25,188.11,106.85,120.72,116.76,117.75,133.6,163.33,2.4,3.3,4.3,1.4,1.5,147.0,152.0,146.0,96.0,97.0,10.0,14.4,18.8,4.2,5.0,346.0,460.0,606.0,183.0,206.0,19.6,17.7,15.3,21.6,17.5,49.4,55.6,63.3,46.8,67.1,1184.0,1303.0,1409.0,1097.0,1182.0,567.0,489.0,434.0,746.0,677.0,1226.0,1541.0,1566.0,807.0,1019.0,180.8283333333333,32.35687587927297,131.79083333333332,57.37105359108888,134.76208333333335,44.9199175324626,3.4166666666666656,1.0833589740555436,2.066666666666667,1.5967770569797792,1.9874999999999998,1.233345573773963,140.16666666666666,10.852035139398417,103.08333333333333,41.015425775130296,110.125,36.03659070396814,16.266666666666666,5.784000922083823,9.299999999999999,8.304763145875473,7.895833333333333,6.216421392371703,16.38333333333333,2.4604200183437133,15.074999999999998,2.1901120768332696,17.570833333333336,4.190826334068098,60.38333333333333,7.4332810162581815,64.33333333333333,6.703233050799119,57.03333333333334,12.698533522544691,-12.890000000000015,-33.70000000000002,37.64999999999999,161.644108868054,138.36055219371158,242.54,58.25,122.09819444444446,144.00642857142856,33.8723,480.8,11.296296296296296
29/03/2005,13.00.00,2.5,1197.0,11.7,1040.0,321.0,530.0,136.0,1519.0,1147.0,18.0,57.9,1.1826,2005-03-29 13:00:00,1,0.0,0.0,0.0,107.07,156.4,117.75,156.4,NO2,145.5,0,13,1,0,3,2,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,2,0,154.41,167.3,172.25,160.36,103.87,107.84,111.8,124.68,153.42,2.4,2.4,3.3,1.4,1.3,134.0,147.0,152.0,87.0,91.0,12.1,10.0,14.4,3.3,3.8,296.0,346.0,460.0,154.0,160.0,18.1,19.6,17.7,23.1,18.1,58.3,49.4,55.6,41.3,62.8,1202.0,1184.0,1303.0,1029.0,1082.0,519.0,567.0,489.0,800.0,759.0,1126.0,1226.0,1541.0,678.0,842.0,180.1683333333333,32.89381182938027,136.16833333333332,57.05014044016452,136.78541666666666,44.74785620118018,3.333333333333332,1.1395905697515578,2.191666666666667,1.5640613411205817,2.033333333333333,1.2310005356784293,142.5,6.97853852895231,107.5,41.50684499956906,112.16666666666667,36.05752248195006,15.549999999999999,6.082351518943958,10.033333333333333,8.07356329277382,8.245833333333334,6.182793737930887,17.183333333333334,1.9446507827027475,15.35,2.3407458018953995,17.358333333333334,4.024265168316739,58.383333333333326,5.794278787447511,63.625,6.910877460403974,57.725,12.248416046664019,1.990000000000009,-15.849999999999994,48.56,160.14579204861,139.80370801821465,242.54,58.25,122.53875000000001,143.95333333333332,33.582,460.38461538461536,11.087591240875913
29/03/2005,14.00.00,2.3,1234.0,12.0,1049.0,312.0,523.0,142.0,1516.0,1190.0,18.6,55.0,1.1696,2005-03-29 14:00:00,1,0.0,0.0,0.0,104.59,162.34,120.72,162.34,NO2,144.5,0,14,1,0,3,2,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,2,0,156.4,154.41,167.3,242.54,90.18,101.89,77.89,105.86,161.35,2.5,2.4,2.4,1.2,0.8,136.0,134.0,147.0,81.0,62.0,11.7,12.1,10.0,4.8,2.5,321.0,296.0,346.0,132.0,91.0,18.0,18.1,19.6,23.6,18.6,57.9,58.3,49.4,39.4,62.1,1197.0,1202.0,1184.0,1071.0,996.0,530.0,519.0,567.0,736.0,820.0,1147.0,1126.0,1226.0,668.0,612.0,166.80166666666665,12.374427528846885,142.18166666666667,55.5452403383268,139.30416666666667,44.398204420867614,2.866666666666666,0.7916228058025359,2.316666666666667,1.5014134754432098,2.0791666666666666,1.2190442324131272,142.83333333333334,6.882344561756452,113.33333333333333,40.97966975627549,114.70833333333333,35.91472892314915,13.166666666666666,3.096234271928816,10.85,7.695984785469785,8.545833333333333,6.183004698481925,17.883333333333333,1.4302680401471422,15.783333333333333,2.426682484130939,17.150000000000002,3.8108540638093182,56.583333333333336,4.579701591442851,62.34166666666666,6.968038504920387,58.375,11.632086432906666,5.939999999999998,-4.960000000000008,60.45,160.77270860615,141.60661137675748,242.54,58.25,123.32319444444445,144.0182142857143,32.23,514.1666666666667,10.601398601398602
29/03/2005,15.00.00,2.7,1247.0,12.3,1059.0,355.0,508.0,153.0,1550.0,1212.0,18.3,57.9,1.2047,2005-03-29 15:00:00,1,0.0,0.0,0.0,109.55,173.24,123.69,173.24,NO2,145.5,0,15,1,0,3,2,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,2,0,162.34,156.4,154.41,188.11,64.39,105.86,82.81,114.77,173.24,2.3,2.5,2.4,1.3,0.9,142.0,136.0,134.0,85.0,66.0,12.0,11.7,12.1,4.2,2.7,312.0,321.0,296.0,140.0,106.0,18.6,18.0,18.1,25.1,16.2,55.0,57.9,58.3,34.0,71.9,1234.0,1197.0,1202.0,1053.0,1024.0,523.0,530.0,519.0,764.0,862.0,1190.0,1147.0,1126.0,617.0,544.0,164.32333333333332,7.9521887972233545,151.2525,50.329575098002806,142.11166666666668,44.32173474735095,2.599999999999999,0.3687817782917323,2.5000000000000004,1.389571549402593,2.1374999999999997,1.2136228552489483,144.0,8.024961059100054,121.83333333333333,37.2871738448142,117.54166666666667,36.15062590914963,12.083333333333334,1.4077168275852143,11.791666666666666,7.044979944914181,8.883333333333335,6.156485916542,18.38333333333333,0.6675827039897774,16.125,2.47170349795808,16.86666666666667,3.4275947539202,55.68333333333334,3.3653627838116025,61.741666666666674,7.018735749060804,59.37083333333334,10.413848604316545,10.900000000000006,18.830000000000013,67.38000000000001,164.3347918615357,144.1372824666169,242.54,58.25,124.13527777777777,144.15386904761903,33.7557,445.35714285714283,10.064935064935066
29/03/2005,16.00.00,2.7,1234.0,12.3,1060.0,349.0,509.0,153.0,1504.0,1251.0,18.3,54.8,1.1403,2005-03-29 16:00:00,1,0.0,0.0,0.0,109.55,173.24,123.69,173.24,NO2,155.41,0,16,1,0,3,2,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,2,0,173.24,162.34,156.4,172.25,58.25,118.74,124.68,119.73,169.28,2.7,2.3,2.5,1.4,1.4,153.0,142.0,136.0,98.0,104.0,12.3,12.0,11.7,3.7,3.5,355.0,312.0,321.0,186.0,199.0,18.3,18.6,18.0,24.7,15.4,57.9,55.0,57.9,35.6,75.2,1247.0,1234.0,1197.0,1055.0,1093.0,508.0,523.0,530.0,789.0,797.0,1212.0,1190.0,1147.0,598.0,638.0,164.48833333333332,8.15718190717141,160.835,41.11604519804049,144.3825,44.46813702944622,2.499999999999999,0.16733200530685188,2.6833333333333336,1.2386453989106225,2.191666666666667,1.2082746112667788,144.16666666666666,8.232051182222994,130.75,29.480733307767217,119.83333333333333,36.59848733708002,11.733333333333334,0.8778762251403014,12.708333333333334,6.2234831424406565,9.241666666666665,6.091613384251226,18.483333333333334,0.5845225972246866,16.508333333333333,2.4175338047211907,16.600000000000005,3.0158998945443933,55.54999999999999,3.3851144736917704,60.625,6.96355773750955,60.17083333333334,9.171765709605015,0.0,16.840000000000003,54.500000000000014,166.87913704395407,146.46549986928756,242.54,58.25,124.87847222222223,144.33672619047618,31.948399999999996,440.71428571428567,9.766233766233766
29/03/2005,17.00.00,3.3,1339.0,16.7,1200.0,385.0,457.0,155.0,1671.0,1404.0,18.3,53.9,1.1252,2005-03-29 17:00:00,1,0.0,0.0,0.0,116.98,175.23,167.3,175.23,NO2,199.01,1,17,1,0,3,2,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,2,0,173.24,173.24,162.34,167.3,72.98,129.64,146.49,132.61,179.19,2.7,2.7,2.3,1.6,1.8,153.0,153.0,142.0,109.0,126.0,12.3,12.3,12.0,6.2,4.9,349.0,355.0,312.0,213.0,299.0,18.3,18.3,18.6,24.2,14.4,54.8,57.9,55.0,38.1,80.8,1234.0,1247.0,1234.0,1176.0,1170.0,509.0,508.0,523.0,704.0,713.0,1251.0,1212.0,1190.0,778.0,793.0,165.80999999999997,9.270331169921457,169.35583333333332,30.47097082271603,146.28208333333333,44.78362219841293,2.649999999999999,0.35637059362412676,2.9166666666666665,1.0373334112331651,2.2624999999999997,1.2218348639577323,145.5,9.354143466938739,138.83333333333334,19.239322107381298,121.75,37.205948565998646,12.85,1.899210362229499,13.941666666666668,5.282123941496823,9.679166666666667,6.2389365848792835,18.266666666666666,0.2065591117968692,16.89166666666667,2.293254271012084,16.354166666666668,2.5781657056513936,56.300000000000004,1.9401030900438034,59.46666666666667,6.81606835930955,60.82916666666666,8.012461987519911,1.9899999999999807,12.889999999999986,45.59,169.2650978885386,148.76665987974457,242.54,58.25,125.47041666666668,144.5845238095238,31.4237,393.8235294117647,10.711538461538462
29/03/2005,18.00.00,3.9,1331.0,15.3,1160.0,456.0,474.0,181.0,1598.0,1419.0,18.5,54.6,1.1515,2005-03-29 18:00:00,1,0.0,0.0,0.0,124.42,201.89,153.42,201.89,NO2,203.87,1,18,1,0,3,2,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,2,0,175.23,173.24,173.24,154.41,106.85,170.27,142.52,142.52,222.07,3.3,2.7,2.7,2.8,1.6,155.0,153.0,153.0,150.0,122.0,16.7,12.3,12.3,9.7,4.4,385.0,349.0,355.0,376.0,272.0,18.3,18.3,18.3,22.7,13.8,53.9,54.8,57.9,42.4,83.5,1339.0,1234.0,1247.0,1293.0,1153.0,457.0,509.0,508.0,589.0,712.0,1404.0,1251.0,1212.0,1062.0,811.0,173.72333333333333,15.657436146019583,177.27583333333334,24.51726050925755,147.59958333333333,45.96943015216231,2.899999999999999,0.5932958789676638,3.1583333333333337,0.8753787059255588,2.308333333333333,1.2628183340954224,153.33333333333334,15.474710551953514,146.75,14.479609487453157,123.04166666666667,38.7359839074141,13.383333333333335,2.086544192358879,14.825000000000001,4.410550367636125,9.9125,6.343590568782641,18.333333333333332,0.20655911179685452,17.358333333333334,1.9514369220156886,16.17916666666667,2.250406565522057,55.68333333333334,1.7566065770866794,58.03333333333333,5.704596764225964,61.337500000000006,7.130937647962756,26.659999999999997,28.649999999999977,31.619999999999976,178.58649849181327,153.01652708936498,242.54,58.25,126.295,144.55482142857142,31.941,332.75,8.780219780219781
29/03/2005,19.00.00,2.6,1251.0,13.4,1097.0,306.0,502.0,151.0,1541.0,1328.0,17.1,61.5,1.191,2005-03-29 19:00:00,1,0.0,0.0,0.0,108.31,171.26,134.59,171.26,NO2,213.78,1,19,1,0,3,2,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,2,0,201.89,175.23,173.24,156.4,160.36,195.05,141.53,139.55,284.15,3.9,3.3,2.7,3.7,1.8,181.0,155.0,153.0,175.0,121.0,15.3,16.7,12.3,12.4,5.7,456.0,385.0,349.0,508.0,285.0,18.5,18.3,18.3,19.6,13.9,54.6,53.9,54.8,47.8,83.6,1331.0,1339.0,1234.0,1307.0,1220.0,474.0,457.0,509.0,554.0,652.0,1419.0,1404.0,1251.0,1224.0,896.0,176.19999999999996,13.378665105309013,178.18416666666667,24.030663539559736,146.60833333333335,45.150967601617985,2.916666666666666,0.5810909280540176,3.125,0.8894584665044181,2.2624999999999997,1.2296385117444961,155.83333333333334,13.151679233723046,149.16666666666666,12.216481663821048,122.04166666666667,37.63032907996887,13.666666666666666,1.921110789794946,14.608333333333334,4.411443452355923,9.954166666666667,6.36389128747819,18.183333333333334,0.5455883674221058,17.683333333333334,1.458413417714502,16.075000000000003,2.1403473915515665,56.28333333333334,2.9047661982789914,57.333333333333336,4.505417614248544,61.90833333333333,6.52253062829938,-30.629999999999995,-1.9800000000000182,-23.79000000000002,176.49321320843805,154.47600492221576,242.54,58.25,126.73541666666665,144.27220238095236,35.1165,463.3333333333333,10.138157894736842
29/03/2005,20.00.00,3.2,1267.0,13.5,1102.0,402.0,498.0,159.0,1545.0,1378.0,16.4,62.5,1.1531,2005-03-29 20:00:00,1,0.0,0.0,0.0,115.74,179.19,135.59,179.19,NO2,205.86,1,20,1,0,3,2,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,2,0,171.26,201.89,175.23,162.34,242.54,177.21,146.49,139.55,280.19,2.6,3.9,3.3,2.9,2.1,151.0,181.0,155.0,157.0,126.0,13.4,15.3,16.7,9.4,6.3,306.0,456.0,385.0,388.0,307.0,17.1,18.5,18.3,17.6,14.2,61.5,54.6,53.9,54.4,82.3,1251.0,1331.0,1339.0,1163.0,1218.0,502.0,474.0,457.0,600.0,627.0,1328.0,1419.0,1404.0,1118.0,978.0,179.0083333333333,11.527909466450483,172.905,13.063146982673333,146.69083333333336,45.211083088751685,3.066666666666666,0.500666222813842,2.966666666666667,0.6400757530925527,2.275,1.237897937775093,158.66666666666666,11.272385136551303,150.75,12.151505705431815,122.125,37.71323432799611,13.916666666666666,1.7509045281415427,13.541666666666666,2.429911458668874,10.125,6.403277014290368,17.816666666666666,0.8588752334689561,17.85,1.1253282349446458,16.025000000000002,2.1170631832184386,57.53333333333334,3.736665179898272,57.05833333333334,4.01575495751186,62.24583333333334,6.323660137628673,7.930000000000007,3.960000000000008,1.9799999999999898,177.2637237203129,156.45312452843854,242.54,58.25,127.28597222222223,144.12702380952382,35.25,383.9393939393939,9.65625
29/03/2005,21.00.00,2.3,1145.0,9.0,938.0,340.0,591.0,151.0,1376.0,1159.0,15.2,64.2,1.0983,2005-03-29 21:00:00,1,0.0,0.0,0.0,104.59,171.26,90.18,171.26,NO2,167.3,0,21,1,0,3,2,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,2,0,179.19,171.26,201.89,173.24,188.11,150.45,135.59,147.48,214.77,3.2,2.6,3.9,1.8,1.9,159.0,151.0,181.0,130.0,115.0,13.5,13.4,15.3,7.1,6.0,402.0,306.0,456.0,250.0,237.0,16.4,17.1,18.5,16.2,14.1,62.5,61.5,54.6,60.6,81.4,1267.0,1251.0,1331.0,1103.0,1172.0,498.0,502.0,474.0,660.0,637.0,1378.0,1328.0,1419.0,964.0,964.0,178.67833333333328,11.752217521245889,171.50083333333336,12.15415264488528,147.55791666666667,45.48503595108012,2.9999999999999996,0.5796550698475886,2.8000000000000007,0.5081159495448341,2.2958333333333334,1.2337567819880266,158.33333333333334,11.500724614855478,151.16666666666666,12.059197420404614,123.0,38.145032157031295,13.366666666666667,2.6485216001887855,12.725000000000001,2.130354217239397,10.204166666666667,6.375938407772646,17.299999999999997,1.319090595827191,17.841666666666665,1.1461067166981451,15.983333333333336,2.123300684571384,58.583333333333336,4.636988965553422,57.13333333333333,4.149114545917564,62.395833333333336,6.325619348722267,-7.930000000000007,-30.629999999999995,20.810000000000002,175.54837408593778,157.63767456616344,242.54,58.25,127.61625000000001,144.1860119047619,35.4384,477.08333333333337,9.052631578947368
